"productid","product_name","productdescription","warehouse","country","totalstockonhand","totalstockmovement"
f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8,Ergonomic Fresh Gloves,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,DUB19 - Amazon Dublin,Ireland,309,113
f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8,Ergonomic Fresh Gloves,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,SAD1 - Amazon San Diego,United States of America,813,275
f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8,Ergonomic Fresh Gloves,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,CPT2 - Amazon Capetown,South Africa,258,121
f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8,Ergonomic Fresh Gloves,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,LAS7 - Amazon Las Vegas,United States of America,937,282
f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8,Ergonomic Fresh Gloves,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,DUS2 - Amazon Rheinberg,Germany,328,132
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BER6 - Amazon Berlin,Germany,274,128
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CHI1 - Amazon Chicago,United States of America,729,305
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BRX2 - Amazon Bruxelles,Belgium,224,67
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SHA1 - Amazon Shanghai,China,804,294
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CGN1 - Amazon Koblenz,Germany,784,287
f274ecae-4147-436f-9f55-7ffa5eb3b890,Modern Plastic Bike,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MXP5 - Amazon Castel San Giovanni,Italy,378,110
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",MAN1 - Amazon Manchester,United Kingdom,763,304
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",ORY1 - Amazon Saran,France,794,271
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",NYC1 - Amazon New York City,United States of America,287,102
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",TKY6 - Amazon Tokyo,Japan,305,88
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",FCO1 - Amazon Passo Corese,Italy,652,281
f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439,Generic Rubber Car,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",MXC2 - Amazon Mexico City,Mexico,347,75
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CAI1 - Amazon El Cairo,Egypt,240,70
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MIA1 - Amazon Miami,United States of America,824,309
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SYD1 - Amazon Sidney,Australia,850,284
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SVQ1 - Amazon Sevilla,Spain,334,105
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,PHX7 - Amazon Phoenix,United States of America,823,308
f2ce7d21-d01c-499c-98fc-ce8303ac83e5,Modern Plastic Shoes,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DEH8 - Amazon Den Haag,Netherlands,326,107
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",BER6 - Amazon Berlin,Germany,679,290
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",NDH1  - Amazon New Delhi,India,287,97
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",BRX2 - Amazon Bruxelles,Belgium,749,312
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",DBA1 - Amazon Dubai,Emirates United States,297,108
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",TOR1 - Amazon Toronto,Canada,290,105
f2f12754-981b-4d54-aad1-c4090ab3cc95,Intelligent Frozen Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",MXP5 - Amazon Castel San Giovanni,Italy,702,314
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",SAP1 - Amazon San Paolo,Brasil,794,298
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",ZRH13 - Amazon Zurich,Switzerland,354,103
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",MIS1 - Amazon Mississauga,Canada,297,96
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",LIS3 - Amazon Lisbon,Portugal,838,288
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CWL1 - Amazon Swansea,United Kingdom,733,357
f2fae842-d729-4afc-860f-ab7058531ac3,Tasty Wooden Hat,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",HOU2 - Amazon Houston,United States of America,276,83
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,POZ1 - Amazon Sady,Poland,888,280
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,DUB19 - Amazon Dublin,Ireland,271,85
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SAD1 - Amazon San Diego,United States of America,858,296
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CPT2 - Amazon Capetown,South Africa,269,88
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LAS7 - Amazon Las Vegas,United States of America,709,284
f5cca253-7874-410e-8779-3f4aac396e02,Unbranded Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,DUS2 - Amazon Rheinberg,Germany,336,104
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",ZRH13 - Amazon Zurich,Switzerland,652,273
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",MIS1 - Amazon Mississauga,Canada,812,320
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",BCN1 - Amazon El Prat de Llobregat,Spain,237,75
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",MRS1 - Amazon Montelimar,France,306,96
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",HOU2 - Amazon Houston,United States of America,837,277
f6eed39a-68de-462d-8035-d0d6247fd31a,Recycled Cotton Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",HKG1 - Amazon Hong Kong,Hong Kong,226,121
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,POZ1 - Amazon Sady,Poland,262,93
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,BCN1 - Amazon El Prat de Llobregat,Spain,811,290
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,MRS1 - Amazon Montelimar,France,770,324
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SAD1 - Amazon San Diego,United States of America,275,96
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,HKG1 - Amazon Hong Kong,Hong Kong,658,277
f93bbe09-9beb-4c00-a520-7828c1939387,Awesome Wooden Towels,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LAS7 - Amazon Las Vegas,United States of America,191,99
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,MAN1 - Amazon Manchester,United Kingdom,280,96
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,ORY1 - Amazon Saran,France,295,71
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,BER3 - Amazon Brieselang,Germany,747,325
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,FCO1 - Amazon Passo Corese,Italy,248,139
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,WEL1 - Amazon Wels,Austria,751,298
f988af70-e8cf-4f8d-92c9-cc6246a7deb9,Tasty Metal Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,BOG2 - Amazon Bogota,Columbia,862,253
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CAI1 - Amazon El Cairo,Egypt,363,136
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,MIA1 - Amazon Miami,United States of America,784,307
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SYD1 - Amazon Sidney,Australia,858,274
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SVQ1 - Amazon Sevilla,Spain,308,102
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,PHX7 - Amazon Phoenix,United States of America,617,275
faedac59-0a88-4811-8449-7054fa3f1a79,Sleek Wooden Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,DEH8 - Amazon Den Haag,Netherlands,227,110
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,NDH1  - Amazon New Delhi,India,847,269
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BVA1 - Amazon Boves,France,325,93
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DBA1 - Amazon Dubai,Emirates United States,737,286
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BUE1 - Amazon Buenos Aires,Argentina,210,79
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,TOR1 - Amazon Toronto,Canada,912,312
fb433d92-4362-41cd-b2d3-fa51efa94dca,Ergonomic Concrete Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CPN3 - Amazon Copenaghen,Denmark,329,93
fdede80d-0958-47fe-b4b4-1b9e0b6dab93,Incredible Steel Computer,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,POZ1 - Amazon Sady,Poland,710,251
